"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl";"lca_tax_greengenes";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"525911";"50";"OTU26_D2_118545";"None";"0.987207";"89";"0";"0";"94.6136";"98";"6425";"25317";"357";"426";"426";"none";"Bacteria;environmental samples;";"k__Bacteria;p__TM7;c__TM7-1;";"Unclassified;";"Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis;";"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;"
"525911";"51";"OTU27_D4_180591";"None";"0.987157";"94";"0";"0";"99.1111";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea;";"Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;Zoogloea;"
"525911";"52";"OTU28_D7_63524";"None";"0.953854";"93";"0";"0";"87.9195";"95";"6425";"25317";"357";"445";"445";"none";"Unclassified;";"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;";"Unclassified;";"Bacteria;""Bacteroidetes"";unclassified_""Bacteroidetes"";";"Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;NS11-12 marine group;"
"525911";"53";"OTU29_G4_252169";"None";"0.965101";"92";"0";"0";"90.3587";"96";"6425";"25317";"357";"445";"445";"none";"Unclassified;";"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;";"Unclassified;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;unclassified_Chitinophagaceae;";"Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;"
"525911";"54";"OTU30_G7_138642";"None";"0.990098";"92";"0";"0";"98.2222";"99";"6425";"25317";"357";"450";"450";"none";"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Cupriavidus;"
"525911";"55";"OTU31_D2_132206";"None";"0.949597";"91";"0";"0";"97.0464";"94";"6425";"25512";"357";"474";"474";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae 1;Bacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;"
"525911";"56";"OTU32_G7_150643";"None";"0.961734";"93";"0";"0";"93.8824";"96";"6425";"25317";"357";"425";"425";"none";"Bacteria;environmental samples;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;unclassified_Rhizobiales;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;uncultured;"
"525911";"57";"OTU33_D4_176380";"None";"0.986826";"93";"0";"0";"99.3333";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;";"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__cohnii;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae 1;Bacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;"
"525911";"58";"OTU34_G7_143328";"None";"0.985118";"93";"0";"0";"95.1111";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Uliginosibacterium;";"Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Niveibacterium;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;"
"525911";"59";"OTU35_D1_226015";"None";"0.973239";"92";"0";"0";"96.6667";"97";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;";"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Oxalobacteraceae;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;"
"525911";"60";"OTU36_G7_141561";"None";"0.950414";"91";"0";"0";"89.0187";"95";"6425";"25317";"357";"428";"428";"none";"Unclassified;";"k__Bacteria;p__Cyanobacteria;c__ML635J-21;";"Unclassified;";"Bacteria;";"Bacteria;Cyanobacteria;Sericytochromatia;"
"525911";"61";"OTU37_G7_141513";"None";"0.981797";"94";"0";"0";"97.3333";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;";"Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Pseudogulbenkiania;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Neisseriales;Neisseriaceae;Pseudogulbenkiania;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Chromobacteriaceae;Pseudogulbenkiania;"
"525911";"62";"OTU38_D7_46542";"None";"0.991942";"93";"0";"0";"97.0787";"99";"6425";"25317";"357";"445";"445";"none";"Unclassified;";"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;";"Unclassified;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;unclassified_Chitinophagaceae;";"Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;"
"525911";"63";"OTU39_G7_146175";"None";"0.989505";"91";"0";"0";"99.3258";"98";"6425";"25318";"357";"445";"445";"none";"Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flectobacillus;";"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flectobacillus;";"Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flectobacillus;";"Bacteria;""Bacteroidetes"";Cytophagia;Cytophagales;Cytophagaceae;Flectobacillus;";"Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;Flectobacillus;"
"525911";"64";"OTU40_G7_153116";"None";"0.988531";"93";"0";"0";"98.6696";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;Methylophilus;"
"525911";"65";"OTU41_D2_124624";"None";"0.982559";"93";"0";"0";"98.19";"98";"6425";"25317";"357";"442";"442";"none";"Bacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;";"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__psychrolactophilus;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Micrococcaceae;Arthrobacter;";"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;"
"525911";"66";"OTU42_D7_53338";"None";"0.990956";"93";"0";"0";"98.1177";"99";"6425";"25317";"357";"425";"425";"none";"Unclassified;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Alphaproteobacteria_incertae_sedis;Rhizomicrobium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;uncultured;"
"525911";"67";"OTU43_G7_142047";"None";"0.99027";"89";"0";"0";"99.5556";"99";"6425";"25317";"357";"450";"450";"none";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;";"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;"
"525911";"68";"OTU44_G2_78636";"None";"0.980809";"92";"0";"0";"89.3333";"98";"6425";"25317";"357";"449";"449";"none";"Unclassified;";"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];";"Unclassified;";"Bacteria;""Verrucomicrobia"";Subdivision3;Subdivision3_genera_incertae_sedis;";"Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;"
"525911";"69";"OTU45_D7_65032";"None";"0.993091";"95";"0";"0";"96.3883";"99";"6425";"25317";"357";"442";"442";"none";"Unclassified;";"k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;";"Unclassified;";"Bacteria;""Gemmatimonadetes"";Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;";"Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;"
"525911";"70";"OTU46_D1_225038";"None";"0.970741";"91";"0";"0";"95.7684";"97";"6425";"25317";"357";"449";"449";"none";"Bacteria;";"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae 1;Paenibacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;"
"525911";"71";"OTU47_G7_151327";"None";"0.99686";"93";"0";"0";"95.9551";"99";"6425";"25317";"357";"445";"445";"none";"Bacteria;";"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter;";"Unclassified;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;Flavisolibacter;";"Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;"
"525911";"72";"OTU48_D1_234636";"None";"0.990302";"92";"0";"0";"99.3333";"99";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__fragi;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;"
"525911";"73";"OTU49_D7_64378";"None";"0.993657";"94";"0";"0";"99.5556";"99";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;"
"525911";"74";"OTU50_D7_59086";"None";"0.985994";"90";"0";"0";"99.2941";"98";"6425";"25317";"357";"425";"425";"none";"Bacteria;";"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto 13;"
"525911";"75";"OTU51_D4_166131";"None";"0.982545";"94";"0";"0";"97.1175";"98";"6425";"25318";"357";"451";"451";"none";"Bacteria;Proteobacteria;Betaproteobacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Oxalobacteraceae;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;"
"525911";"76";"OTU52_G7_162808";"None";"0.97704";"92";"0";"0";"92.4779";"97";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;";"Unclassified;";"Bacteria;""Acidobacteria"";Holophagae;Holophagales;Holophagaceae;Geothrix;";"Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;"
"525911";"77";"OTU53_D7_67194";"None";"0.975466";"91";"0";"0";"90.3371";"97";"6425";"25317";"357";"445";"445";"none";"Unclassified;";"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;";"Unclassified;";"Bacteria;""Bacteroidetes"";unclassified_""Bacteroidetes"";";"Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;env.OPS 17;"
"525911";"78";"OTU54_G7_141637";"None";"0.985739";"91";"0";"0";"97.2028";"98";"6425";"25317";"357";"428";"428";"none";"Unclassified;";"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;";"Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;";"Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;"
"525911";"79";"OTU55_D7_53453";"None";"0.9933";"91";"0";"0";"99.7647";"99";"6425";"25317";"357";"425";"425";"none";"Unclassified;";"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__perfringens;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto 1;"
"525911";"80";"OTU56_G7_163136";"None";"0.98649";"94";"0";"0";"94.2222";"98";"6425";"25317";"357";"450";"450";"none";"Unclassified;";"k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae;g__Parachlamydia;";"Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Parachlamydia;";"Bacteria;""Chlamydiae"";Chlamydiia;Chlamydiales;Parachlamydiaceae;Parachlamydia;";"Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;"
"525911";"81";"OTU57_D7_57022";"None";"0";"93";"0";"0";"100";"100";"6425";"25317";"357";"425";"425";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;";"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;"
"525911";"82";"OTU58_G7_141468";"None";"0.987068";"95";"0";"0";"96.6741";"98";"6425";"25317";"357";"450";"450";"none";"Unclassified;";"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Cellvibrio;";"Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;"
"525911";"83";"OTU59_G7_146104";"None";"0.990811";"93";"0";"0";"95.9911";"99";"6425";"25317";"357";"449";"449";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia;";"Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Nevskiaceae;Nevskia;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Nevskia;";"Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Nevskia;"
"525911";"84";"OTU60_G2_94759";"None";"0.989513";"90";"0";"0";"98.3683";"98";"6425";"25317";"357";"428";"428";"none";"Bacteria;";"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;";"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;";"Bacteria;""Fusobacteria"";Fusobacteriia;""Fusobacteriales"";""Fusobacteriaceae"";Fusobacterium;";"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;"
"525911";"85";"OTU61_D7_52525";"None";"0.982845";"92";"0";"0";"96.7059";"98";"6425";"25317";"357";"425";"425";"none";"Unclassified;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;unclassified_Acetobacteraceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;"
"525911";"86";"OTU62_D7_60168";"None";"0.975452";"89";"0";"0";"93.6937";"97";"6425";"25317";"357";"444";"444";"none";"Bacteria;";"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;";"Unclassified;";"Bacteria;""Bacteroidetes"";Cytophagia;Cytophagales;";"Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Microscillaceae;uncultured;"
"525911";"87";"OTU63_D4_175451";"None";"0.984931";"92";"0";"0";"97.3392";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Methylophilales;Methylophilaceae;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;"
"525911";"88";"OTU64_D7_58071";"None";"0.982295";"92";"0";"0";"95.0588";"98";"6425";"25317";"357";"425";"425";"none";"Unclassified;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;";"Bacteria;Proteobacteria;Alphaproteobacteria;Unclassified Rhizobiales;Alsobacter;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Rhizobiales_incertae_sedis;Alsobacter;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;"
"525911";"89";"OTU65_G4_253431";"None";"0.983471";"92";"0";"0";"98";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Acidovorax;"
"525911";"90";"OTU66_G7_141752";"None";"0.896483";"89";"0";"0";"82.9978";"89";"6425";"25317";"357";"442";"442";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"525911";"91";"OTU67_G7_137242";"None";"0.977041";"93";"0";"0";"98.3529";"97";"6425";"25317";"357";"425";"425";"none";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;"
"525911";"92";"OTU68_G2_82712";"None";"0.986768";"89";"0";"0";"99.3333";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;";"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;"
"525911";"93";"OTU69_D4_182329";"None";"0.992173";"94";"0";"0";"95.5556";"99";"6425";"25317";"357";"450";"450";"none";"Bacteria;environmental samples;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Methylophilales;Methylophilaceae;unclassified_Methylophilaceae;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;"
"525911";"94";"OTU70_G2_106774";"None";"0.963924";"91";"0";"0";"92";"96";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas;";"Unclassified;";"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas;";"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas;"
"525911";"95";"OTU71_G2_86874";"None";"0.98828";"89";"0";"0";"98.3645";"98";"6425";"25317";"357";"427";"427";"none";"Bacteria;";"k__Bacteria;p__TM7;c__TM7-3;";"Unclassified;";"Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis;";"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;"
"525911";"96";"OTU72_G7_136570";"None";"0.990182";"94";"0";"0";"98.8889";"99";"6425";"25317";"357";"450";"450";"none";"Bacteria;environmental samples;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas;s__puraquae;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;"
"525911";"97";"OTU73_D1_223871";"None";"0.988299";"93";"0";"0";"96.2222";"98";"6425";"25317";"357";"449";"449";"none";"Bacteria;";"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__alvei;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae 1;Paenibacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;"
"525911";"98";"OTU74_G4_267245";"None";"0.989016";"93";"0";"0";"98.4444";"98";"6425";"25317";"357";"450";"450";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;";"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;"
"525911";"99";"OTU75_G2_99846";"None";"0.989526";"90";"0";"0";"99.5283";"98";"6425";"25317";"357";"424";"424";"none";"Bacteria;";"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridium XI;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;"
"525911";"100";"OTU76_D7_44052";"None";"0.987505";"92";"0";"0";"92.809";"98";"6425";"25317";"357";"445";"445";"none";"Bacteria;";"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;";"Unclassified;";"Bacteria;""Bacteroidetes"";unclassified_""Bacteroidetes"";";"Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;env.OPS 17;"
"525911";"101";"OTU77_D7_36376";"None";"0.98916";"94";"0";"0";"95.5607";"98";"6425";"25317";"357";"428";"428";"none";"Bacteria;";"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;";"Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;";"Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;"
"525911";"102";"OTU78_G4_243117";"None";"0.989748";"94";"0";"0";"99.5294";"98";"6425";"25317";"357";"425";"425";"none";"Bacteria;Proteobacteria;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;"
"525911";"103";"OTU79_D7_37988";"None";"0.98968";"95";"0";"0";"98.3529";"98";"6425";"25317";"357";"425";"425";"none";"Unclassified;";"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;";"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;"
